doi,is_relevant,journal,explanation,topic_words,authors,title,abstract
10.5194/acp-24-10893-2024,True,Atmospheric Chemistry and Physics,该研究利用全球导航卫星系统（GNSS）无线电掩星观测数据，对 2007 年至 2019 年间发生的八次主要北半球突然平流层增温事件进行了分析。研究重点关注平流层增温与阻塞事件之间的关系，以及它们对极地对流层顶的影响。研究结果表明，平流层增温事件之前，平流层中存在明显的向上 Eliassen-Palm 通量峰值，并且在七次事件中，该峰值之前在对流层中也存在明显的峰值。研究还发现，平流层增温事件会导致极地对流层顶逆温层的增强，并且这种增强在吸收型事件中更为明显。总体而言，该研究提供了对主要平流层增温事件的观测视角，包括其与阻塞事件的联系以及对极地对流层顶的影响。,"['stratospheric warming', 'blocking', 'satellite observations', 'radio occultation', 'global navigation satellite system (GNSS)', 'atmospheric circulation', 'polar vortex', 'tropopause']",Kamilya Yessimbet;Andrea K. Steiner;Florian Ladstädter;Albert Ossó,Observational perspective on sudden stratospheric warmings and blocking from Eliassen–Palm fluxes,"Major sudden stratospheric warmings (SSWs) and atmospheric blocking can markedly influence winter extratropical surface weather. To study the relationship between SSWs and blocking, we examine dynamic stratosphere–troposphere coupling using vertically highly resolved observations from global navigation satellite system radio occultation for 2007–2019. Our results provide a purely observational view of the evolution of major SSWs, their link to blocking, and their effect on the polar tropopause. 
 In this study, we examine eight major boreal sudden stratospheric warming (SSW) events between 2007 and 2019 to understand the vertical coupling between the troposphere and stratosphere as well as the relationship between SSWs and blocking events using global navigation satellite system (GNSS) radio occultation (RO) observations. Our study covers the main aspects of SSW events, including the vertical structure of planetary-wave propagation, static stability, geometry of the polar vortex, and occurrence of blocking events. To analyze wave activity and atmospheric circulation, we compute the quasi-geostrophic Eliassen–Palm (EP) flux and geostrophic winds. The results show that the observations agree with theory and previous studies in terms of the primary dynamic features and provide a detailed view of their vertical structure. We observe a clear positive peak of upward EP flux in the stratosphere prior to all SSW events. In seven out of eight events, this peak is preceded by a clear peak in the troposphere. Within the observed timeframe, we identify two types of downward dynamic interactions and the emergence of blocking events. During the 2007 and 2008 “reflecting” events, we observe a displacement of the polar vortex along with a downward propagation of wave activity from the stratosphere to the troposphere during vortex recovery, coinciding with the formation of blocking in the North Pacific region. Conversely, in the other six SSW “absorbing” events from 2009 to 2019, which were characterized by a vortex split, we observe wave absorption and the subsequent formation of blocking in the Euro-Atlantic region. The analysis of the static stability demonstrates an enhancement of the polar tropopause inversion layer as the result of SSWs, which was stronger for the absorbing events. Overall, our study provides an observational view of the synoptic and dynamic evolution of the major SSWs, their link to blocking, and the impact on the polar tropopause."
10.1021/acs.est.4c02906,False,Environmental Science & Technology,这篇论文主要研究的是环境中抗生素耐药细菌的活性，并利用生物正交非规范氨基酸标记、高通量荧光激活细胞分选（FACS）和测序技术来表征活性抗生素耐药细菌的表型和基因组。研究发现，在废水处理过程中，活性抗生素耐药细菌的百分比和浓度范围分别为0.28%至45.3%和1.1 × 104至2.09 × 107 cells/mL。该研究通过将抗生素耐药表型与基因型联系起来，提高了我们对环境中先前被忽视的活性抗生素耐药细菌的理解。这种高通量方法将能够有效地对活性抗生素耐药性进行定量监测，为风险控制和管理提供宝贵的见解。,[],Wenfang Lin;Ruilong Li;Shaoheng Cao;Hongzhe Li;Kai Yang;Zhugen Yang;Jianqiang Su;Yong-Guan Zhu;Li Cui,"High-Throughput Single-Cell Metabolic Labeling, Sorting, and Sequencing of Active Antibiotic-Resistant Bacteria in the Environment","Active antibiotic-resistant bacteria (ARB) play a major role in spreading antimicrobial resistance (AMR) in the environment; however, they have remained largely unexplored. Herein, we coupled bio-orthogonal noncanonical amino acid tagging with high-throughput fluorescence-activated single-cell sorting (FACS) and sequencing to characterize the phenome and genome of active ARB in complex environmental matrices. Active ARB, conferring resistance to six antibiotics throughout wastewater treatment, were distinguished and quantified. The percentage and concentration of active ARB ranged from 0.28% to 45.3% and from 1.1 × 104 to 2.09 × 107 cells/mL, respectively. Notably, the final effluents retained up to 4.79 × 104 cells/mL of active ARB. Targeted FACS and genomic sequencing revealed a distinct taxonomic composition of active ARB compared with that of the overall population. The coexistence of antibiotic resistome and mobilome in active ARB was also identified, including three high-quality metagenomic assembly genomes assigned to pathogenic bacteria, highlighting the substantial health risks due to their activity, phenotypic resistance, mobility, and pathogenicity. This study advances our understanding of previously overlooked active ARB in the environment by linking their resistance phenotype to their genotype. This high-throughput method will enable efficient quantitative surveillance of active AMR, providing valuable insights into risk control and management."
10.1029/2024GL109955,False,Geophysical Research Letters,这篇论文主要研究的是北美东部上地幔的低速特征，即北阿巴拉契亚异常（NAA）。研究人员利用新英格兰地震横断面（NEST）实验的数据，通过接收函数分析，探测了NAA中心区域上方的岩石圈结构。研究结果表明，新英格兰下方的岩石圈是不均匀的，并且可能变薄了。研究重点是地质构造和岩石圈结构，与大气环境遥感技术关系不大。,[],Kimberly Espinal;Maureen D. Long;Paul Karabinos;James R. Bourke,Lithospheric Structure Above the Northern Appalachian Anomaly: Initial Results From the NEST Array,"Seismic tomography observations show a low‐velocity feature in the upper mantle beneath eastern North America known as the Northern Appalachian Anomaly (NAA). Proposed models for the formation of the NAA include a remnant high‐temperature feature resulting from the passage of the Great Meteor Hotspot, edge‐driven convection, and ongoing asthenospheric upwelling. We investigate the structure of the lithosphere above the central portion of the NAA using data from the New England Seismic Transects (NEST) experiment. Ps receiver functions reveal two consistent interfaces beneath the dense northern line of NEST: the Moho (the base of the crust) and a deeper negative velocity gradient (NVG) feature located at depths between 60 and 110 km. We consider several potential explanations for this NVG feature; based on comparisons with previous results, we propose that it likely corresponds to the lithosphere‐asthenosphere boundary. Our results indicate that the lithosphere beneath New England is nonuniform and has likely been thinned."
10.1029/2024GL110735,False,Geophysical Research Letters,这篇论文主要研究了不同水平网格间距下，大涡模拟（LES）和云解析模型（CRM）模拟的浅层和深层对流的掺入率。研究发现，随着分辨率的提高，估计的掺入率也随之增加，并且增长率与分辨率大致呈幂律关系。然而，除了浮力排序方案之外，所有常用的参数化方案都无法再现掺入率随分辨率单调增加的趋势，反而略有下降。对于这些方案，建议使用从 LES/CRM 模拟中推导出的幂律拟合公式作为高分辨率掺入率校正的缩放函数。初步测试表明，掺入率缩放的应用在很大程度上降低了气块浮力和对流有效位能，有利于减少高分辨率参数化对流。,"['convection', 'cloud resolving model', 'large eddy model', 'entrainment rate', 'grid spacing', 'parameterization']",Yaxin Zhao;Xiaocong Wang;Yimin Liu;Guoxiong Wu,Are Parameterized Entrainment Rates as Scale‐Dependent as Those Estimated From Cloud Resolving Model Simulations?,"Entrainment rates at varying horizontal grid spacing were diagnosed and analyzed based on Large Eddy Model (LES) and Cloud Resolving Model (CRM) simulations of shallow and deep convection. Results show the estimated entrainment rates increase with increasing resolution, and the growth rate is roughly power‐law related to resolution. However, all commonly used parameterizations except for the buoyancy sorting scheme fail to reproduce the monotonic increase of entrainment with resolution, but rather a slight decrease instead. For these schemes, it is suggested the power‐law fitting formula derived from LES/CRM simulations can be used as a scaling function for high‐resolution entrainment correction. Preliminary tests show that the application of entrainment scaling largely reduces the parcel buoyancy and thus the convective available potential energy, favoring the reduction of parameterized convection at high resolution."
10.1029/2024GL111677,True,Geophysical Research Letters,这篇论文研究了2024年5月10-11日地磁暴期间高纬度电离层演变情况。研究者利用总电子含量（TEC）、非相干散射雷达和电离层探测仪等数据，观察到电离层峰值高度在暴风增强密度羽流中上升了150-300公里，最高达到630公里。在暴风初始扩张阶段，极光卵形区内出现闪烁现象，随后扩展至整个极光卵形区。极冠中的斑块传输产生了广泛的闪烁区域，在2230UT发生强烈的行星际磁场反转后，这些区域迅速消失。强烈的加热和成分变化导致F2层在11号完全消失，抑制了高纬度对流，从而抑制了11号的极冠闪烁现象。,"['ionosphere', 'geomagnetic storm', 'Total Electron Content', 'Incoherent Scatter Radar', 'ionosonde', 'plasma', 'scintillation', 'polar cap', 'Interplanetary Magnetic Field', 'heating', 'composition']",David R. Themens;Sean Elvidge;Anthony McCaffrey;P. T. Jayachandran;Anthea Coster;Roger H. Varney;Ivan Galkin;Lindsay V. Goodwin;Chris Watson;Sophie Maguire;Andrew J. Kavanagh;Shun‐Rong Zhang;Larisa Goncharenko;Asti Bhatt;Gareth Dorrian;Keith Groves;Alan G. Wood;Ben Reid,The High Latitude Ionospheric Response to the Major May 2024 Geomagnetic Storm: A Synoptic View,"The high latitude ionospheric evolution of the May 10‐11, 2024, geomagnetic storm is investigated in terms of Total Electron Content and contextualized with Incoherent Scatter Radar and ionosonde observations. Substantial plasma lifting is observed within the initial Storm Enhanced Density plume with ionospheric peak heights increasing by 150–300 km, reaching levels of up to 630 km. Scintillation is observed within the cusp during the initial expansion phase of the storm, spreading across the auroral oval thereafter. Patch transport into the polar cap produces broad regions of scintillation that are rapidly cleared from the region after a strong Interplanetary Magnetic Field reversal at 2230UT. Strong heating and composition changes result in the complete absence of the F2‐layer on the eleventh, suffocating high latitude convection from dense plasma necessary for Tongue of Ionization and patch formation, ultimately resulting in a suppression of polar cap scintillation on the eleventh."
10.1029/2024GL110637,True,Geophysical Research Letters,这篇论文研究了热带气旋对海洋的影响，重点关注了气旋引起的海洋上层水体温度和盐度变化，以及这种变化对海面高度的影响。研究利用了卫星遥感技术，包括高度计和合成孔径雷达（SAR），来观测海面高度变化，并分析了气旋强度、海洋分层等因素对海面高度变化的影响。,"['satellite observations', 'altimeter', 'SAR', 'sea surface height', 'tropical cyclone', 'ocean stratification']",Clément Combot;Alexis Mouche;Clément de Boyer Montegut;Bertrand Chapron,Toward Comprehensive Understanding of Air‐Sea Interactions Under Tropical Cyclones: On the Importance of High Resolution and Multi‐Modal Observations,"The three‐dimensional structure of the Tropical Cyclone's baroclinic wake is synthesized as an averaged baroclinic‐dominant response of the upper ocean. The resulting persisting sea surface depression can easily be monitored using the present‐day altimeter constellation. Following a semi‐empirical framework, these baroclinic wake signatures are linked to the inner core TC dynamic and the ocean stratification. To collect these fine‐scale parameters, spaceborne SAR instruments and Argo fleet are used, to precisely capture the maximum wind region and the irregularities of the ocean vertical structure. This combination of high‐resolution information is found paramount to fully capture the modulation of sea surface height anomalies, and its mean trend, especially for major hurricanes. Baroclinic signatures mostly range around 10–20 cm and peak at 40 cm. Deeper anomalies correspond to barotropic response, removed from the present analysis."
10.1029/2024GL110122,True,Geophysical Research Letters,这篇论文研究了南非地区的陆上风能潜力，利用了高分辨率的ICON-LAM大气模式和常用的ERA5再分析数据。研究发现，ERA5数据低估了风速，而ICON-LAM模式则更准确地模拟了风速，从而得出更高的风能潜力。这表明高分辨率的大气模式可以更准确地评估风能潜力，为可再生能源发展提供更可靠的信息。,"['wind speed', 'wind energy potential', 'atmospheric modeling', 'satellite data', 'ERA5 reanalysis', 'ICON-LAM']",Shuying Chen;Klaus Goergen;Harrie‐Jan Hendricks Franssen;Christoph Winkler;Stefan Poll;Yoda Houssoukri Zounogo Wahabou;Jochen Linssen;Harry Vereecken;Detlef Stolten;Heidi Heinrichs,Higher Onshore Wind Energy Potentials Revealed by Kilometer‐Scale Atmospheric Modeling,"Reliable and highly resolved information about onshore wind energy potential (WEP) is essential for expanding renewable energy to eventually achieve carbon neutrality. In this pilot study, simulated 60 m wind speeds (ws60m) from a km‐scale, convection‐permitting 3.3 km‐resolution ICON‐LAM simulation and often‐used 31 km‐resolution ERA5 reanalysis are evaluated at 18 weather masts. The estimated ICON‐LAM and ERA5 WEPs are then compared using an innovative approach with 1.8 million eligible wind turbine placements over southern Africa. Results show ERA5 underestimates ws60m with a Mean Error (ME) of −1.8 m s−1 (−27%). In contrast, ICON‐LAM shows a ME of −0.1 m s−1 (−1.8%), resulting in a much higher average WEP by 48% compared to ERA5. A combined Global Wind Atlas‐ERA5 product reduces the ws60m underestimation of ERA5 to −0.3 m s−1 (−4.7%), but shows a similar average WEP compared to ERA5 resulting from the WEP spatial heterogeneity."
10.1029/2024GL111209,True,Geophysical Research Letters,这篇研究论文主要关注了中国南方地区自然森林和人工林的绿化趋势，利用 Landsat 卫星数据中的 EVI2 植被指数，分析了 1987 年至 2021 年期间两种森林类型的绿化变化。研究发现，尽管人工林的平均 EVI2 指数与自然森林相当，但人工林的绿化趋势却比自然森林低 7%。这表明人工林的绿化速度并没有因为人类干预而加快，研究结果强调了制定更完善的政策来促进未来森林绿化的必要性。,"['vegetation index', 'satellite observations', 'Landsat', 'EVI2', 'remote sensing', 'forest greening', 'air quality']",Zenghui Fan;Jia Sun;Torbern Tagesson;Lunche Wang;Shu Xu;Weifu Tan;Feng Tian;Wentao Ye;Qin Tan;Shaoqiang Wang;Anders Ahlström,Planted Forests Greened 7% Slower Than Natural Forests in Southern China Over the Past Forty Years,"Forests have seen a strong greening trend worldwide, and previous studies have attributed this mainly to land‐use conversions such as afforestation. However, for the greening of existing forests, the role of human interventions is unclear. Here we paired neighboring natural and planted forests in Southern China to minimize the differences between the forest types and analyzed the vegetation index EVI2 from Landsat over 1987 to 2021. The EVI2 trends observed in natural forests can be seen as mainly responses to large‐scale environmental changes, whereas the difference between the forest types represents the impact caused by human interventions. We found that though the mean EVI2 of planted forests was comparable to that of natural forests, the greening trends were overall 7.0% lower in planted forests. Our results suggest that human interventions associated with planted forests did not accelerate their greening, indicating the necessity for refined policies to enhance future forest greening."
10.1029/2024GL111033,True,Geophysical Research Letters,这篇论文研究了卫星观测的透射率与地面观测的水汽含量之间的关系，并提出了一种利用非地球同步卫星OLCI的近红外辐射观测数据直接获取高时间分辨率水汽含量的新算法。该算法基于卫星观测的透射率和地面GNSS观测的水汽含量之间的时间域回归关系。研究结果表明，新算法获取的水汽含量与地面GNSS观测结果高度一致，验证了该算法的可行性。该研究对利用非地球同步卫星数据进行高时间分辨率水汽含量反演具有重要意义，可用于大气水汽分布监测和相关研究。,"['atmospheric water vapor', 'satellite remote sensing', 'integrated water vapor (IWV)', 'Ocean and Land Color Instrument (OLCI)', 'Global Navigation Satellite System (GNSS)', 'high-temporal-resolution']",Jiafei Xu;Zhizhao Liu,An Observed Relationship Between Satellite‐Estimated Transmittance and Ground‐Estimated Water Vapor: Implications for High‐Temporal‐Resolution Water Vapor Retrieval From Non‐Geostationary Satellite Measurements,"The magnitude of integrated water vapor (IWV) varies considerably in the spatial‐temporal domain, which demonstrates the significance of high‐spatiotemporal‐resolution IWV observations for atmospheric water vapor distribution monitoring, both locally and globally. Unlike previously published algorithms based on data fusion, an empirical retrieval algorithm is for the first time proposed to directly retrieve high‐temporal‐resolution IWV estimates from near‐infrared radiance observations of the non‐geostationary Ocean and Land Color Instrument (OLCI). The retrieval algorithm is developed based on an observed regression relationship between satellite‐based OLCI‐estimated transmittance and ground‐based Global Navigation Satellite System (GNSS)‐estimated IWV in the temporal domain. The results show that all newly retrieved IWV estimates have an overall good consistency with ground‐based IWV from additional GNSS‐sensed measurements, indicating the feasibility of the retrieval approach. The performance of the retrieval algorithm is acceptable and satisfactory when compared with that of IWV retrievals listed in previous studies."
10.1029/2024JD041352,True,Journal of Geophysical Research: Atmospheres,该研究利用风云四号B卫星搭载的地球静止干涉红外探测仪（GIIRS）对大气中的甲酸（HCOOH）进行了首次观测。研究结果展示了2022年7月至2023年6月亚洲地区甲酸浓度的月度变化，并发现FY-4B/GIIRS能够有效地跟踪白天和夜间野火产生的甲酸浓度升高。此外，与IASI甲酸数据进行的交叉比较表明，FY-4B/GIIRS观测具有与IASI相当的灵敏度。这项研究是利用地球静止红外探测仪监测挥发性有机化合物的重要一步，包括现有的和未来的风云四号系列卫星上的GIIRS以及即将发射的第三代静止气象卫星（MTG）上的欧洲地球静止红外探测仪（IRS）。,"['Volatile Organic Compounds', 'Formic Acid', 'Geostationary Infrared Sounder', 'Satellite Observations', 'Air Quality Monitoring', 'Atmospheric Composition Analysis', 'Wildfire']",Zhao‐Cheng Zeng;Bruno Franco;Lieven Clarisse;Lu Lee;Chengli Qi;Feng Lu,Observing a Volatile Organic Compound From a Geostationary Infrared Sounder: HCOOH From FengYun‐4B/GIIRS,"Formic acid (HCOOH) is one of the most abundant volatile organic compounds (VOCs) in the Earth's atmosphere and an important source of atmospheric acidity. Here we present the first retrieval of HCOOH from a geostationary orbit using observations from the Geostationary Interferometric Infrared Sounder (GIIRS) on board FengYun‐4B. The results from July 2022 to June 2023 show the monthly variation of the HCOOH distribution in Asia. In addition, we show that FY‐4B/GIIRS effectively tracks HCOOH enhancements from wildfires both during the day and at night. Finally, inter‐comparison with IASI HCOOH data shows good agreement, indicating that FY‐4B/GIIRS observations have comparable sensitivity to IASI. This study is an important first step toward monitoring VOCs from geostationary infrared sounders, including the existing and future GIIRS on board the FY‐4 series and the forthcoming European geostationary infrared sounder (IRS) on board Meteosat Third Generation (MTG)."
