doi,is_relevant,journal,explanation,topic_words,authors,title,abstract
10.5194/essd-17-2985-2025,True,Earth System Science Data,该研究论文主要关注利用多卫星遥感数据构建全球湿地范围动态数据集，用于甲烷排放建模。虽然重点是地表水域和湿地，但甲烷是一种重要的温室气体，因此该研究与大气环境遥感技术密切相关。通过卫星观测湿地范围，可以估算甲烷排放量，从而分析大气成分变化，并为气候变化研究提供数据支持。该研究使用了多种遥感数据和现有湿地数据库，创建了一个综合性的数据集，可用于改进大气甲烷排放模型的准确性。,"['methane emissions', 'wetlands', 'satellite data', 'global inundation extent', 'greenhouse gas', 'remote sensing', 'atmospheric composition']",Juliette Bernard;Catherine Prigent;Carlos Jimenez;Etienne Fluet-Chouinard;Bernhard Lehner;Elodie Salmon;Philippe Ciais;Zhen Zhang;Shushi Peng;Marielle Saunois,The GIEMS-MethaneCentric database: a dynamic and comprehensive global product of methane-emitting aquatic areas,"Wetlands are responsible for about a third of global emissions of methane, a potent greenhouse gas. We have developed the Global Inundation Extent from Multi-Satellites-MethaneCentric (GIEMS-MC) dataset to represent the dynamics of wetland extent on a global scale (0.25° × 0.25° resolution, monthly time step). This updated resource combines satellite data and existing wetland databases, covering 1992 to 2020. Consistent maps of other methane-emitting surface waters (lakes, rivers, reservoirs, rice paddies) are also provided. 
 The Global Inundation Extent from Multi-Satellites (GIEMS) database first published in 2001 was a key advance toward the accurate representation of wetlands globally by providing dynamic time series of global surface water based on passive microwave observations. This study supplements the second version of GIEMS (GIEMS-2) with other datasets to produce GIEMS-MethaneCentric (GIEMS-MC), a dynamically mapped dataset of methane-emitting waterlogged and inundated ecosystems. We separated open water from wetlands in GIEMS-MC by using the Global Lakes and Wetlands Database version 2 (GLWDv2) while adding unsaturated peatland areas undetected by GIEMS-2. Rice paddies are identified using the Monthly Irrigated and Rainfed Crop Areas (MIRCA2000) product. A specific coastal zone filtering is applied to avoid ocean artifacts while preserving coastal wetlands. GIEMS-MC covers the period 1992–2020 on a monthly scale at 0.25° × 0.25° spatial resolution. The GIEMS-MC product includes two layers of monthly wetland time series – one for flooded and saturated wetlands and another for all wetlands and peatlands – together with seven layers of compatible static maps of open water bodies (lakes, rivers, reservoirs) and seasonal rice paddy maps used in its production. The dominant vegetation and wetland types per pixel are also provided in GIEMS-MC variables. GIEMS-MC is compared to Wetland Area and Dynamics for Methane Modelling (WAD2M), a dataset providing dynamic wetland information. In terms of wetland extent, all wetlands and peatlands in  GIEMS-MC and WAD2M show similar results, with a mean annual maximum of 7.7 Mkm2 for GIEMS-MC and 6.8 Mkm2 for WAD2M, with similar spatial patterns in most regions. The GIEMS-MC seamless time series represents a significant advance in wetland representation for methane modelling, although limitations remain in the accurate identification of rice, coastal, and peatland areas. This resource provides harmonized dynamic maps of aquatic methane-emitting surfaces and is available at https://doi.org/10.5281/zenodo.13919644 (Bernard et al., 2024a)."
10.1021/acs.est.5c01323,False,Environmental Science & Technology,"该研究主要关注的是N,O-和N,S-唑类和唑啉类化合物与臭氧的反应动力学和机理，特别是在水处理过程中的反应。虽然臭氧是大气中的重要成分，但该研究的重点在于水环境中的化学反应，而不是大气环境遥感技术。因此，它与空气质量监测、卫星观测或大气成分分析等大气环境遥感技术没有直接关联。",[],Simon A. Rath;Valentin Rougé;Julie Tolu;Daniel Rentsch;Maria Lia Halder;Urs von Gunten,"Reactions of N,O- and N,S-Azoles and -Azolines with Ozone: Kinetics and Mechanisms","N,O- and N,S-azoles and -azolines are common functional groups in pharmaceuticals, agrochemicals and natural products. Their fate during ozone-based water treatment processes is unknown due to a lack of kinetic and mechanistic information on their reactions with ozone. Apparent second-order rate constants kO3 of 12 model compounds were determined at pH 7: oxazoles react 2 orders of magnitude faster (kO3 = 9 × 102–5 × 104 M–1s–1, depending on their substituents) than thiazoles (kO3 = 1 × 101–2 × 103 M–1s–1). The low kO3 of thiazoles limits their degradability during ozonation. Only small yields of reactive oxygen species (•OH, H2O2, and 1O2) were observed during ozonation of oxazoles, suggesting that all oxygen atoms from ozone are incorporated into the products. Oxazoles and thiazoles react initially by a Criegee-type reaction at the C=C double bond, followed by two reaction branches, leading to two observed product groups: (1) carboxylates and cyanate; (2) formate, amide and CO2. For thiazoles, thiocarboxylic acids were identified as intermediates, reacting further to sulfate and carboxylic acids, forming 1O2. The nonaromatic 2-methyloxazoline is unreactive toward ozone. 2-Methylthiazoline reacts fast (kO3 = 2 × 104 M–1s–1), forming 1O2, leading to ring-opening and formation of dimerization products which react further to N-acetyltaurine. These results enhance the understanding of the ozone reactivity of heterocycles and help predict transformation product formation."
10.1021/acs.est.5c03328,False,Environmental Science & Technology,该论文主要关注水处理技术，特别是利用紫外/氯工艺去除水中的消毒副产物（DBPs），例如4-氯酚。研究重点在于开发一种新型的具有高活性和稳定性的光催化剂，用于在紫外/氯处理过程中原位消除水中的DBPs。该研究与大气环境遥感技术（如空气质量监测、卫星观测和大气成分分析）没有直接关系，主要集中在水净化和消毒技术领域。,[],Lu Liu;Tian Liu;Hong-Zhi Liu;Zhen-Yu Hu;Yan Meng;Yuan Kong;Kim Meow Liew;Ruiping Liu;Wen-Wei Li,In Situ Elimination of Water Disinfection Byproducts in the UV/Chlorine Process by Introducing a Faceted Photocatalyst,"The ultraviolet (UV)/chlorine process is increasingly applied for water disinfection, enabling efficient pathogen deactivation with the formation of far fewer disinfection byproducts (DBPs) than the conventional chlorine disinfection process. However, many recalcitrant DBPs like 4-chlorophenol (4-CP) still persist in the effluent, threatening water ecosystem safety. Here, we constructed a highly active and stable faceted photocatalyst, consisting of Al-doped SrTiO3 loaded with spatially separated cobalt oxide (CoOx) and palladium (Pd) cocatalysts, for efficiently eliminating the halogenated DBPs including 4-CP. This photocatalyst with a dual cocatalyst design enabled efficient photocharge separation and synergized the reductive dechlorination and oxidative degradation processes to augment 4-CP removal, exhibiting 70-fold higher decontamination efficiency than the cocatalyst-free control and 7-fold higher activity than the unfaceted control. Importantly, the high UV activity and singlet oxygen (1O2)-dominated oxidation pathway of the photocatalyst rendered it superior in environmental robustness and adaptability to the existing UV/chlorine process. Consequently, by introducing this photocatalyst, a rapid in situ elimination of DBPs during UV/chlorine treatment of the secondary effluent of a municipal wastewater treatment plant (WWTP) was achieved, with the concentrations of several representative DBPs all below the detection limits (<10–9 g/mL). In addition, it also demonstrated superior stability during cyclic photocatalytic decontamination and during long-term continuous operation in a photocatalytic membrane reactor for UV/chlorine treatment. Our work presents an important advancement to photocatalytic advanced oxidation processes and may inspire further development of photocatalytic water purification and disinfection technologies."
10.1021/acs.est.5c03410,False,Environmental Science & Technology,该研究论文主要关注湿地生态系统中的碳汇调节机制与水位变化之间的关系。虽然碳循环与大气成分有关，但该研究的重点在于湿地内部的生态过程，而非利用遥感技术监测大气环境。因此，它与大气环境遥感技术（如空气质量监测、卫星观测和大气成分分析）的关联性不强。该研究通过长期野外实验，探讨了不同水位条件下湿地碳吸收的阈值，并揭示了水位、土壤和植被之间的反馈机制如何影响碳的固定。研究结果旨在为湿地管理和碳储存提供科学依据，与直接的大气遥感应用有所区别。,[],Lianjing Wang;Mingliang Zhao;Ming Nie;Adina Paytan;Isaac R. Santos;Xiaojie Wang;Qixue Cao;Weimin Song;Xiaojing Chu;Guangxuan Han,Thresholds of Wetland Carbon Sink Regulation by Water Level,"Wetlands are vital carbon sinks and play a key role in climate regulation. However, climate change and human disturbances are altering wetland hydrology with water level fluctuations profoundly influencing carbon sequestration. While previous syntheses and modeling studies have suggested the existence of water level thresholds in wetland carbon dynamics, the mechanisms underlying these thresholds remain poorly understood, and field-based evidence is lacking. Here, we present results from a long-term field experiment across six water level treatments, ranging from 100 to 40 cm above the soil surface. We identify a carbon sink threshold occurring between −20 and 0 cm, as water levels rise to the soil surface. This threshold emerges from water-level-induced soil-vegetation feedbacks. We further show that the dominant control of CO2 exchange shifts from soil properties (moisture and salinity) to vegetation traits (height and coverage) once the threshold is crossed. These findings provide in situ empirical evidence for a wetland carbon threshold and highlight the critical role of ecohydrological feedbacks. Our study offers new insights into wetland carbon dynamics under changing hydrological regimes and informs management strategies for enhancing wetland carbon storage."
10.1021/acs.est.5c04054,False,Environmental Science & Technology,该研究论文主要关注机器学习和大型语言模型在预测类固醇生成方面的应用，特别是使用高通量筛选和计算模型来预测化学物质与类固醇生成相关酶的相互作用。论文开发了基于H295R细胞的类固醇生成调节模型，并利用ChEMBL数据库中的数据构建了针对关键类固醇生成酶的分类和回归模型。此外，还开发了一种基于Transformer的模型来同时预测所有终点。该研究旨在为评估化学物质对类固醇生成的影响提供一个快速且可扩展的系统，从而支持化学风险评估、产品管理和监管决策。因此，该论文与大气环境遥感技术（如空气质量监测、卫星观测和大气成分分析）没有直接关系。,[],Thomas R. Lane;Patricia A. Vignaux;Joshua S. Harris;Scott H. Snyder;Fabio Urbina;Sean Ekins,Machine Learning and Large Language Models for Modeling Complex Toxicity Pathways and Predicting Steroidogenesis,"High-throughput screening and computational models have been effective in predicting chemical interactions with estrogen and androgen receptors, but similar approaches for steroidogenesis remain limited. To address this gap, we developed general steroidogenesis modulation models using data from ∼1,800 chemicals screened in H295R human adrenocortical carcinoma cells. A random forest model was validated using a prospective test set of 20 compounds (14 predicted active, 6 inactive), achieving 80% accuracy with conformal prediction adjustments. In parallel, we built classification and regression models based on IC50 data from ChEMBL for key steroidogenic enzymes, including CYP17A1, CYP21A2, CYP11B1, CYP11B2, 17β-HSD (1/2/3/5), 5α-reductase (1/2), and CYP19A1 (126–9,327 compounds per target). These models enable predictions of both general steroidogenesis inhibition and potential molecular targets. Additionally, we developed a transformer-based model (MolBART) to predict all end points simultaneously and validated this performance. Combined, these models may offer a rapid and scalable system for assessing chemical impacts on steroidogenesis, supporting chemical risk assessment, product stewardship, and regulatory decision-making."
10.1021/acs.est.5c04123,False,Environmental Science & Technology,该研究论文主要关注热敏纸中的典型热致变色染料结晶紫内酯（CVL）的内分泌干扰效应。研究通过非靶向筛选和体内实验验证，发现CVL具有显著的内分泌干扰潜力，并能影响斑马鱼的生殖能力、性腺组织和后代发育。论文侧重于环境毒理学和生物效应，与大气环境遥感技术（如空气质量监测、卫星观测和大气成分分析）没有直接关联。,[],Congcong Wang;Wanying Gui;Kun Zhang;Lingzhi Cao;Ruiqi An;Jie Zhou;Minjia Li;Xin Chen;Haoyang Wang;Jiayin Dai;Yanbin Zhao,"Typical Thermochromic Dye Crystal Violet Lactone Acts as an Endocrine Disruptor: Nontargeted Screening, Prioritization, and In Vivo Experimental Verification","Identification and characterization of endocrine disruptors and their associated ecological and health risks are critical areas of environmental toxicology. In this study, we aimed to identify previously unrecognized endocrine disruptors in thermal paper by employing a nontargeted screening coupled ToxPi Ranking (NSTR) approach. Among the substances identified with high confidence in thermal paper, Crystal Violet Lactone (CVL), a typical thermochromic dye, was prioritized with a high endocrine disruptive potential. CVL can be absorbed through the skin and excreted in the urine. In addition, we demonstrated significant bioaccumulation of CVL in zebrafish tissues, with hepatic concentrations reaching up to 3.1 times those in the exposure water, and five biotransformation products were identified. CVL exposure impaired the reproductive capacity of breeding pairs, led to gonadal histological alterations, and exhibited developmental toxicity to F1 offspring. Transcriptional analysis revealed disruptions in the expression of hypothalamic-pituitary-gonad-liver (HPG-L) axis genes in adults. In embryos, CVL significantly increased the frequency of epiboly, yolk extension formation, and somite number while decreasing the ear-eye distance and size of the yolk sac. Significant alterations in HPG-L axis genes were observed, as well. Thus, our data demonstrated that CVL targeted multiple end points in both adult fish and embryos, exhibiting remarkably endocrine disruptive effects."
10.1021/acs.est.5c04392,False,Environmental Science & Technology,"该研究主要关注消毒废水中的硫醇反应性化合物，特别是α,β-不饱和羰基化合物的非目标识别。研究使用高分辨率质谱分析技术，结合硫醇探针，对氯化市政废水中的这些化合物进行筛查和鉴定。虽然该研究涉及水环境中的化学物质，但与大气环境遥感技术（如空气质量监测、卫星观测或大气成分分析）没有直接关联。因此，该论文与大气环境遥感技术的相关性较低。",[],Zhong Zhang;Bijie Zhang;Jinxing Ma;Xianhui Li;Yang Zhou;Xi He;Xiwei Chen;Chenglin Liu;Aleksandra Szczuka;Lei Wang;Guomao Zheng;Zhifeng Yang,"Characteristic Fragment-Based Nontarget Identification of Thiol-Reactive Compounds in Disinfected Wastewater Using High-Resolution Mass Spectrometry: Focus on α,β-Unsaturated Carbonyls","Thiol-reactive compounds, byproducts of wastewater chlorination, are under scrutiny for their high potential toxicity in water reuse applications. To date, a limited number of compounds have been identified in disinfected wastewater. In this study, we proposed a framework for comprehensively screening and identifying thiol-reactive compounds using a thiol probe combined with a nontarget high-resolution mass spectrometry (HRMS) analysis workflow, in which we monitored a fragment ion (C5H8NO3S–). To specifically target α,β-unsaturated carbonyls, this approach was developed and validated for 15 model α,β-unsaturated carbonyl compounds. Then, the technique was applied to analyze chlorinated municipal wastewater effluent, and 58 tentative thiol-reactive compounds were detected. We predicted the formulas of the 30 highest abundance α,β-unsaturated carbonyls. Among these, we used commercially available standards to validate our approach and quantify seven α,β-unsaturated carbonyls, namely, acrylic acid, 2,6-ditert-butyl-1,4-benzoquinone, N-acetyl-p-benzoquinone imine, trans-2-hexenal, 3-methyl-2-cyclopenten-1-one, dibutyl maleate and parthenolide, with concentrations ranging from <0.017–4.28 μg/L. These seven α,β-unsaturated carbonyls were identified as contributors to the toxicity of chlorinated wastewater, making up 4% of its overall cytotoxicity. This study demonstrated the characteristic fragment-based nontarget analysis as an effective approach to screen and identify thiol-reactive α,β-unsaturated carbonyls in treated wastewater."
10.1021/acs.est.4c14490,False,Environmental Science & Technology,该研究主要关注小尺寸黑磷（S-BP）对斑马鱼幼体血管发育和造血功能的毒性影响，探讨了S-BP在低浓度下对生物体的潜在危害。研究通过观察斑马鱼的形态变化、血管结构、血细胞生成以及基因表达等方面，揭示了S-BP可能导致血管发育受损、红细胞流动速度降低等毒性效应。该研究与大气环境遥感技术，如空气质量监测、卫星观测和大气成分分析等，没有直接关联。,[],Zhuyi Zhang;Hua Chang;Yu Hao;Zikang Li;Hua Qin;Xinyi Yu;Jiaorong Li;Mengxi Cao;Ling Wang;Yong Liang;Li Cai;Runzeng Liu;Xiaoxi Yang;Yanhong Wei;Guibin Jiang,Small Black Phosphorus Disrupts Vascular Development and Hematopoiesis in Zebrafish Larvae,"Black phosphorus (BP), a novel two-dimensional (2D) material, has shown promising applications in the optoelectronic, biological, and medical fields in recent years. However, its increasing use may lead to its inadvertent environmental release, creating potential ecological and health risks that remain poorly understood. In this study, wild-type and transgenic zebrafish were used to evaluate the potential developmental toxicity of small-size BP (S-BP), with a lateral particle size of 154.4 ± 34.6 nm, focusing specifically on vascular growth and hematopoiesis at relatively low concentrations of 0.025, 0.05, 0.1, and 0.2 mg/L. The results indicated that S-BP adhered to the chorion and induced developmental defects. The uninflated swim bladders and decreased heart rate were observed in S-BP-exposed larvae at 120 hpf. The angioarchitectural profiling using transgenic zebrafish showed that exposure to S-BP adversely impaired blood vessel development at 72 hpf, especially in the common cardinal vein (CCV). Moreover, erythropoiesis and the flow velocity of red blood cells (RBCs) were disturbed at 120 hpf in all of the S-BP-exposed groups. Transcriptomic analysis unveiled that S-BP exposure altered gene expression related to angiogenesis, hematopoiesis, ribosome function, and transport processes. Notably, the mRNA levels of vascular and hematopoietic markers, including clec14a, nme2b.1, klf2a, slc2a1a, csf1rb, atf3, scl, and scml4, were significantly downregulated following S-BP exposure. Our findings revealed that low concentrations of S-BP exposure caused vascular and hematologic toxicity and identified CCV and RBCs as sensitive targets. This work expands our understanding of the toxicity of 2D nanomaterials and provides critical data for environmental risk assessment."
10.1021/acs.est.4c12492,False,Environmental Science & Technology,该论文主要关注轮胎磨损颗粒（TWPs）的环境分析，重点在于改进TWPs的定量方法和来源追踪。论文提出了一种新的定量方法，利用热解气相色谱-质谱法，并结合实际轮胎胎面数据，以提高在轮胎成分数据不足情况下的定量准确性。该研究还建立了一个分层方法来计算磨损的胎面质量，并区分和消除环境样品中的干扰信号。此外，论文还提出了一个分析框架，用于识别TWPs的来源和量化其在各种环境样品中的通量。虽然微塑料污染可能通过大气传输，但论文的核心内容与大气环境遥感技术（如空气质量监测、卫星观测和大气成分分析）没有直接关联。因此，该论文与大气环境遥感技术的关联性较弱。,[],Yunfei Ma;Xingmin Chen;Jingyuan Li;Elisabeth S. Rødland;Yan Lin,A Tiered Quantification and Source Mapping Framework for Tire Wear Particle Analysis in Environmental Matrices,"Tire wear particles (TWPs) are a major source of microplastic emissions, accurate quantification of TWPs remains challenging due to tread composition heterogeneity and inconsistent methods. To improve the quantification accuracy under scarce tire composition data, a novel method was established based on real treads to establish more accurate quantitative curves using pyrolysis gas chromatography–mass spectrometry. For the first time, the rubber content of three types of treads was quantified using a comprehensive group of pyrolysis monomers and derivatives. The approach was validated by tread cryogrinds, which showed the accuracy was improved to 94–113% compared with previous methods. A tiered approach was established to calculate worn tread mass while distinguishing and eliminating interfering signals in matrices. Further, an analytical framework for TWPs in various environmental samples to identify their sources and quantify fluxes was proposed with the availability of auxiliary data. This framework can serve as basis for more efficient management of TWPs contamination."
10.1021/acs.est.5c00613,False,Environmental Science & Technology,该研究主要关注铅暴露对小鼠大脑神经发育的毒性影响，通过单细胞核RNA测序技术分析了不同发育阶段小鼠大脑中铅暴露引起的细胞特异性神经毒性以及小胶质细胞-神经元通讯的失调。研究内容与大气环境遥感技术，如空气质量监测、卫星观测和大气成分分析等，没有直接关联。,[],Xuting Liu;Chunfeng Huang;Mingyue Wang;Ligang Hu;Yang Song;Guibin Jiang,Single-Nucleus Transcriptomics Reveals Prenatal and Postnatal Pb Exposure-Induced Cell-Specific Neurotoxicity and Dysregulated Microglia-Neuron Communication in Mice Brain,"Lead (Pb) is an environmental pollutant that has lasting effects on neurodevelopment. Children exhibit heightened sensitivity to Pb exposure compared to adults, and prenatal Pb exposure can harm the developing fetal nervous system. However, the specific regulatory effects of Pb across various developmental stages are not well understood. This study employed single-nucleus RNA sequencing (snRNA-seq) to analyze mice brains at different ages (2 and 8 weeks) following prenatal and postnatal Pb exposure. Blood lead level in exposed mice is comparable to those detected in human samples, implying its environmental implication. A total of 43,303 brain cells were sequenced for cell-specific analysis. Pb exposure was found to elevate the proportion of immature neurons in the brains of 2 week-old mice and to perturb neurodevelopment- and neural structure-related pathways within neurons. In 8 week-old mice, Pb primarily influenced pathways implicated in synaptic transmission, signal transduction, and learning and memory in both neurons and glial cells. The communication involving neurotransmitters glutamate and γ-aminobutyric acid (GABA), along with their receptors, was disrupted between neuron and microglia. Through the application of snRNA-seq, this study has demonstrated that the Pb-induced neurotoxicity is characterized by cellular heterogeneity and the disruption of neurotransmitter-related communication between microglia and neurons could be a critical factor in Pb-induced neurotoxicity."
